,number_of_reviews,price,label
17988,14,45,1
17989,4,30,1
17990,1,50,1
17991,3,90,1
17992,5,48,1
17993,3,29,1
17994,2,60,1
17995,0,50,1
17996,1,30,1
17997,1,14,1
17998,4,20,1
17999,2,40,1
18000,12,29,1
18001,0,23,1
18002,0,17,1
18003,9,40,1
18004,3,25,1
18005,2,85,1
18006,31,65,1
18007,25,15,1
18008,7,50,1
18009,3,30,1
18010,2,30,1
18011,12,160,1
18012,5,49,1
18013,24,41,1
18014,0,40,1
18015,30,50,1
18016,31,53,1
18017,1,15,1
18018,2,150,1
18019,15,60,1
18020,4,50,1
18021,1,39,1
18022,1,35,1
18023,2,20,1
18024,1,30,1
18025,16,55,1
18026,1,30,1
18027,2,50,1
18028,29,44,1
18029,1,39,1
18030,6,30,1
18031,2,44,1
18032,4,22,1
18033,4,25,1
18034,1,20,1
18035,6,30,1
18036,5,60,1
18037,0,38,1
18038,3,30,1
18039,8,43,1
18040,2,15,1
18041,2,23,1
18042,10,40,1
18043,0,45,1
18044,1,35,1
18045,10,30,1
18046,4,79,1
18047,11,21,1
18048,11,70,1
18049,2,35,1
18050,23,47,1
18051,5,55,1
18052,1,45,1
18053,19,65,1
18054,1,20,1
18055,1,50,1
18056,1,40,1
18057,1,55,1
18058,17,34,1
18059,37,39,1
18060,4,33,1
18061,0,35,1
18062,1,130,1
18063,1,25,1
18064,17,40,1
18065,1,55,1
18066,4,65,1
18067,19,21,1
18068,15,80,1
18069,8,40,1
18070,2,40,1
18071,13,30,1
18072,2,30,1
18073,41,50,1
18074,7,20,1
18075,2,32,1
18076,10,45,1
18077,2,42,1
18078,1,24,1
18079,2,65,1
18080,28,35,1
18081,1,40,1
18082,35,57,1
18083,5,30,1
18084,6,90,1
18085,5,25,1
18086,1,90,1
18087,0,80,1
18088,3,40,1
18089,9,119,1
18090,0,18,1
18091,10,32,1
18092,1,20,1
18093,3,460,1
18094,28,78,1
18095,12,300,1
18096,0,40,1
18097,7,35,1
18098,2,50,1
18099,1,39,1
18100,16,60,1
18101,2,59,1
18102,38,45,1
18103,1,40,1
18104,11,72,1
18105,1,24,1
18106,1,25,1
18107,6,99,1
18108,9,40,1
18109,4,15,1
18110,4,45,1
18111,5,109,1
18112,5,75,1
18113,53,25,1
18114,5,110,1
18115,8,60,1
18116,9,25,1
18117,2,75,1
18118,0,50,1
18119,14,65,1
18120,19,75,1
18121,1,70,1
18122,0,80,1
18123,12,30,1
18124,5,49,1
18125,5,300,1
18126,34,120,1
18127,1,45,1
18128,2,70,1
18129,3,24,1
18130,10,70,1
18131,3,36,1
18132,49,39,1
18133,3,42,1
18134,8,17,1
18135,0,70,1
18136,0,332,1
18137,1,35,1
18138,1,30,1
18139,5,35,1
18140,4,18,1
18141,2,100,1
18142,12,30,1
18143,31,22,1
18144,6,170,1
18145,7,29,1
18146,11,50,1
18147,5,50,1
18148,21,130,1
18149,1,59,1
18150,3,30,1
18151,4,32,1
18152,10,75,1
18153,11,91,1
18154,4,65,1
18155,0,95,1
18156,1,20,1
18157,0,110,1
18158,6,57,1
18159,6,25,1
18160,0,70,1
18161,6,30,1
18162,14,52,1
18163,1,50,1
18164,20,45,1
18165,19,40,1
18166,30,29,1
18167,7,55,1
18168,4,100,1
18169,0,35,1
18170,2,25,1
18171,12,32,1
18172,7,70,1
18173,1,18,1
18174,3,25,1
18175,1,35,1
18176,3,85,1
18177,3,193,1
18178,4,29,1
18179,0,65,1
18180,2,27,1
18181,0,34,1
18182,6,30,1
18183,0,25,1
18184,1,33,1
18185,0,17,1
18186,1,80,1
18187,13,70,1
18188,2,20,1
18189,26,38,1
18190,3,55,1
18191,11,55,1
18192,2,42,1
18193,3,40,1
18194,13,75,1
18195,0,30,1
18196,23,40,1
18197,11,25,1
18198,35,30,1
18199,12,35,1
18200,32,90,1
18201,8,98,1
18202,5,20,1
18203,8,35,1
18204,5,30,1
18205,15,60,1
18206,1,99,1
18207,3,35,1
18208,22,25,1
18209,2,151,1
18210,8,59,1
18211,11,25,1
18212,17,35,1
18213,1,21,1
18214,24,30,1
18215,1,50,1
18216,22,25,1
18217,21,80,1
18218,7,29,1
18219,0,35,1
18220,5,45,1
18221,3,150,1
18222,7,25,1
18223,6,35,1
18224,0,55,1
18225,4,40,1
18226,6,27,1
18227,15,30,1
18228,15,75,1
18229,7,35,1
18230,4,49,1
18231,3,50,1
18232,2,50,1
18233,8,55,1
18234,4,40,1
18235,0,20,1
18236,1,95,1
18237,7,85,1
18238,0,17,1
18239,38,33,1
18240,0,50,1
18241,4,40,1
18242,1,20,1
18243,4,17,1
18244,7,56,1
18245,2,175,1
18246,1,20,1
18247,7,59,1
18248,3,69,1
18249,0,14,1
18250,28,55,1
18251,1,90,1
18252,11,14,1
18253,0,75,1
18254,9,23,1
18255,1,50,1
18256,7,80,1
18257,18,80,1
18258,5,30,1
18259,0,80,1
18260,2,38,1
18261,5,48,1
18262,2,95,1
18263,3,30,1
18264,4,36,1
18265,27,50,1
18266,0,110,1
18267,3,25,1
18268,0,40,1
18269,13,48,1
18270,17,220,1
18271,7,80,1
18272,0,100,1
18273,17,59,1
18274,49,40,1
18275,0,59,1
18276,2,172,1
18277,18,42,1
18278,9,95,1
18279,2,30,1
18280,5,42,1
18281,8,25,1
18282,6,78,1
18283,6,52,1
18284,18,43,1
18285,8,100,1
18286,31,58,1
18287,1,60,1
18288,69,25,1
18289,4,80,1
18290,6,119,1
18291,5,200,1
18292,7,15,1
18293,6,30,1
18294,6,38,1
18295,7,40,1
18296,0,40,1
18297,5,30,1
18298,25,55,1
18299,2,50,1
18300,6,45,1
18301,14,55,1
18302,16,49,1
18303,2,88,1
18304,26,35,1
18305,18,60,1
18306,0,25,1
18307,18,40,1
18308,13,55,1
18309,4,45,1
18310,8,58,1
18311,0,39,1
18312,10,38,1
18313,0,357,1
18314,6,23,1
18315,29,99,1
18316,1,40,1
18317,3,26,1
18318,0,52,1
18319,0,70,1
18320,27,95,1
18321,0,34,1
18322,18,58,1
18323,2,45,1
18324,55,30,1
18325,4,34,1
18326,12,40,1
18327,14,35,1
18328,1,49,1
18329,17,103,1
18330,21,50,1
18331,1,60,1
18332,3,80,1
18333,3,55,1
18334,0,70,1
18335,1,22,1
18336,3,40,1
18337,12,30,1
18338,1,65,1
18339,12,59,1
18340,1,49,1
18341,2,85,1
18342,2,50,1
18343,7,360,1
18344,2,45,1
18345,6,30,1
18346,0,30,1
18347,8,50,1
18348,12,45,1
18349,4,35,1
18350,1,30,1
18351,20,85,1
18352,24,20,1
18353,21,99,1
18354,1,40,1
18355,6,60,1
18356,7,100,1
18357,3,23,1
18358,0,34,1
18359,26,16,1
18360,16,60,1
18361,0,50,1
18362,35,30,1
18363,2,43,1
18364,13,120,1
18365,3,22,1
18366,3,30,1
18367,14,75,1
18368,32,90,1
18369,0,59,1
18370,0,69,1
18371,2,22,1
18372,0,30,1
18373,2,100,1
18374,3,27,1
18375,25,25,1
18376,7,24,1
18377,1,60,1
18378,2,45,1
18379,0,35,1
18380,3,57,1
18381,10,130,1
18382,1,60,1
18383,4,16,1
18384,0,15,1
18385,0,56,1
18386,0,35,1
18387,8,26,1
18388,1,35,1
18389,7,25,1
18390,5,45,1
18391,11,95,1
18392,3,24,1
18393,2,350,1
18394,4,45,1
18395,5,50,1
18396,0,55,1
18397,15,70,1
18398,2,27,1
18399,13,50,1
18400,0,30,1
18401,30,60,1
18402,20,40,1
18403,0,120,1
18404,2,45,1
18405,7,35,1
18406,2,39,1
18407,2,60,1
18408,24,50,1
18409,2,80,1
18410,2,40,1
18411,8,65,1
18412,0,40,1
18413,24,60,1
18414,2,20,1
18415,1,50,1
18416,9,25,1
18417,6,65,1
18418,0,100,1
18419,65,35,1
18420,10,52,1
18421,1,129,1
18422,0,159,1
18423,4,30,1
18424,2,90,1
18425,7,50,1
18426,7,150,1
18427,14,35,1
18428,24,32,1
18429,1,80,1
18430,24,20,1
18431,6,50,1
18432,20,65,1
18433,15,55,1
18434,4,149,1
18435,2,40,1
18436,28,60,1
18437,13,150,1
18438,1,55,1
18439,20,29,1
18440,52,85,1
18441,10,35,1
18442,10,25,1
18443,3,59,1
18444,4,145,1
18445,14,16,1
18446,14,130,1
18447,1,195,1
18448,0,50,1
18449,7,29,1
18450,3,55,1
18451,6,25,1
18452,1,44,1
18453,20,30,1
18454,5,20,1
18455,7,75,1
18456,2,100,1
18457,20,45,1
18458,30,50,1
18459,5,70,1
18460,1,60,1
18461,10,28,1
18462,8,41,1
18463,0,25,1
18464,0,40,1
18465,24,24,1
18466,1,40,1
18467,2,30,1
18468,0,50,1
18469,19,32,1
18470,11,27,1
18471,11,32,1
18472,3,32,1
18473,0,49,1
18474,69,45,1
18475,4,70,1
18476,52,45,1
18477,7,69,1
18478,18,55,1
18479,1,48,1
18480,11,50,1
18481,6,15,1
18482,1,50,1
18483,2,19,1
18484,0,20,1
18485,24,30,1
18486,21,20,1
18487,13,100,1
18488,16,45,1
18489,3,22,1
18490,0,14,1
18491,0,85,1
18492,2,65,1
18493,29,40,1
18494,7,37,1
18495,2,23,1
18496,4,38,1
18497,17,65,1
18498,5,23,1
18499,8,38,1
18500,2,120,1
18501,2,58,1
18502,1,23,1
18503,14,140,1
18504,1,85,1
18505,8,39,1
18506,16,25,1
18507,9,29,1
18508,32,50,1
18509,11,26,1
18510,37,32,1
18511,10,29,1
18512,3,150,1
18513,3,60,1
18514,8,57,1
18515,2,28,1
18516,12,75,1
18517,0,50,1
18518,10,85,1
18519,19,69,1
18520,8,100,1
18521,6,45,1
18522,3,42,1
18523,7,90,1
18524,2,35,1
18525,31,35,1
18526,11,35,1
18527,3,185,1
18528,9,59,1
18529,1,139,1
18530,8,35,1
18531,9,29,1
18532,23,28,1
18533,0,145,1
18534,0,145,1
18535,15,95,1
18536,0,135,1
18537,1,135,1
18538,3,105,1
18539,0,105,1
18540,5,35,1
18541,0,55,1
18542,7,50,1
18543,3,50,1
18544,13,25,1
18545,19,29,1
18546,10,88,1
18547,2,50,1
18548,35,8,1
18549,4,18,1
18550,0,185,1
18551,0,185,1
18552,8,79,1
18553,17,54,1
18554,7,30,1
18555,1,115,1
18556,3,72,1
18557,20,85,1
18558,2,59,1
18559,7,75,1
18560,5,30,1
18561,4,120,1
18562,4,15,1
18563,3,35,1
18564,2,65,1
18565,0,85,1
18566,0,200,1
18567,7,65,1
18568,17,35,1
18569,44,55,1
18570,2,45,1
18571,8,55,1
18572,1,40,1
18573,4,15,1
18574,7,26,1
18575,6,15,1
18576,10,60,1
18577,16,59,1
18578,15,72,1
18579,10,70,1
18580,26,37,1
18581,9,23,1
18582,1,65,1
18583,2,84,1
18584,5,95,1
18585,1,38,1
18586,0,40,1
18587,0,49,1
18588,1,49,1
18589,3,30,1
18590,1,28,1
18591,2,189,1
18592,23,115,1
18593,9,19,1
18594,11,40,1
18595,6,59,1
18596,0,42,1
18597,6,140,1
18598,1,19,1
18599,3,90,1
18600,7,190,1
18601,9,44,1
18602,3,38,1
18603,1,69,1
18604,12,30,1
18605,3,33,1
18606,7,169,1
18607,8,65,1
18608,15,25,1
18609,10,60,1
18610,2,19,1
18611,7,33,1
18612,5,69,1
18613,9,27,1
18614,22,28,1
18615,1,13,1
18616,6,25,1
18617,0,94,1
18618,6,25,1
18619,16,55,1
18620,6,50,1
18621,5,100,1
18622,6,28,1
18623,7,23,1
18624,1,20,1
18625,17,73,1
18626,0,69,1
18627,2,40,1
18628,0,20,1
18629,16,40,1
18630,6,25,1
18631,2,25,1
18632,4,35,1
18633,0,49,1
18634,1,60,1
18635,9,25,1
18636,2,30,1
18637,0,100,1
18638,5,20,1
18639,1,110,1
18640,1,49,1
18641,1,27,1
18642,25,45,1
18643,17,55,1
18644,5,50,1
18645,1,36,1
18646,12,30,1
18647,2,30,1
18648,0,21,1
18649,4,35,1
18650,18,80,1
18651,4,40,1
18652,3,50,1
18653,13,37,1
18654,0,45,1
18655,5,140,1
18656,5,120,1
18657,14,88,1
18658,26,99,1
18659,27,75,1
18660,0,40,1
18661,1,70,1
18662,0,599,1
18663,2,20,1
18664,7,36,1
18665,0,100,1
18666,5,35,1
18667,2,75,1
18668,2,59,1
18669,4,140,1
18670,2,60,1
18671,1,40,1
18672,13,28,1
18673,0,120,1
18674,1,30,1
18675,6,80,1
18676,4,68,1
18677,5,99,1
18678,26,35,1
18679,1,66,1
18680,0,39,1
18681,2,195,1
18682,8,47,1
18683,0,68,1
18684,2,30,1
18685,0,62,1
18686,12,80,1
18687,3,25,1
18688,3,51,1
18689,2,18,1
18690,1,40,1
18691,10,50,1
18692,0,25,1
18693,31,29,1
18694,7,40,1
18695,5,30,1
18696,10,34,1
18697,16,60,1
18698,5,349,1
18699,3,379,1
18700,6,439,1
18701,6,549,1
18702,6,65,1
18703,12,60,1
18704,0,100,1
18705,0,134,1
18706,12,250,1
18707,7,59,1
18708,53,30,1
18709,13,49,1
18710,3,30,1
18711,13,29,1
18712,3,112,1
18713,14,25,1
18714,4,70,1
18715,1,29,1
18716,4,30,1
18717,37,20,1
18718,9,50,1
18719,3,75,1
18720,8,80,1
18721,4,60,1
18722,35,25,1
18723,6,9,1
18724,14,35,1
18725,2,35,1
18726,7,100,1
18727,26,45,1
18728,3,85,1
18729,1,25,1
18730,5,24,1
18731,5,35,1
18732,1,40,1
18733,10,55,1
18734,10,83,1
18735,3,65,1
18736,20,48,1
18737,15,25,1
18738,10,58,1
18739,19,220,1
18740,9,30,1
18741,18,20,1
18742,24,30,1
18743,41,35,1
18744,0,35,1
18745,9,45,1
18746,0,50,1
18747,13,63,1
18748,8,40,1
18749,1,40,1
18750,12,35,1
18751,5,99,1
18752,4,55,1
18753,9,90,1
18754,3,70,1
18755,5,65,1
18756,2,69,1
18757,0,35,1
18758,17,25,1
18759,1,25,1
18760,3,85,1
18761,8,40,1
18762,4,49,1
18763,20,35,1
18764,0,40,1
18765,21,60,1
18766,0,50,1
18767,2,60,1
18768,17,32,1
18769,4,95,1
18770,10,30,1
18771,1,55,1
18772,2,28,1
18773,18,49,1
18774,31,35,1
18775,6,25,1
18776,3,90,1
18777,0,55,1
18778,9,48,1
18779,4,25,1
18780,9,97,1
18781,2,20,1
18782,2,32,1
18783,4,115,1
18784,10,30,1
18785,3,66,1
18786,1,120,1
18787,2,13,1
18788,2,30,1
18789,3,65,1
18790,13,94,1
18791,13,65,1
18792,11,45,1
18793,4,29,1
18794,3,175,1
18795,45,20,1
18796,5,55,1
18797,43,33,1
18798,23,70,1
18799,3,35,1
18800,0,85,1
18801,12,79,1
18802,21,89,1
18803,1,30,1
18804,6,70,1
18805,2,21,1
18806,7,25,1
18807,36,50,1
18808,4,20,1
18809,1,95,1
18810,1,135,1
18811,2,75,1
18812,11,44,1
18813,38,35,1
18814,6,120,1
18815,8,32,1
18816,1,50,1
18817,2,21,1
18818,12,39,1
18819,10,80,1
18820,0,49,1
18821,1,75,1
18822,6,55,1
18823,0,110,1
18824,4,65,1
18825,1,45,1
18826,1,26,1
18827,1,20,1
18828,2,175,1
18829,5,20,1
18830,0,125,1
18831,10,49,1
18832,2,110,1
18833,5,30,1
18834,11,60,1
18835,4,120,1
18836,24,50,1
18837,1,60,1
18838,0,65,1
18839,10,39,1
18840,11,60,1
18841,1,25,1
18842,0,30,1
18843,1,75,1
18844,9,55,1
18845,0,23,1
18846,1,17,1
18847,24,80,1
18848,31,90,1
18849,0,150,1
18850,2,20,1
18851,15,115,1
18852,11,50,1
18853,5,47,1
18854,9,43,1
18855,6,95,1
18856,7,100,1
18857,0,30,1
18858,6,19,1
18859,10,32,1
18860,16,80,1
18861,0,50,1
18862,6,89,1
18863,16,19,1
18864,24,30,1
18865,12,60,1
18866,16,49,1
18867,4,68,1
18868,1,70,1
18869,1,24,1
18870,10,65,1
18871,4,35,1
18872,5,24,1
18873,9,100,1
18874,5,50,1
18875,14,73,1
18876,6,50,1
18877,2,45,1
18878,9,85,1
18879,0,20,1
18880,0,475,1
18881,2,168,1
18882,6,60,1
18883,44,40,1
18884,4,85,1
18885,5,30,1
18886,4,130,1
18887,30,80,1
18888,3,25,1
18889,3,80,1
18890,0,30,1
18891,15,30,1
18892,8,30,1
18893,1,300,1
18894,3,28,1
18895,6,75,1
18896,7,40,1
18897,43,50,1
18898,20,25,1
18899,2,50,1
18900,1,39,1
18901,1,30,1
18902,4,30,1
18903,17,40,1
18904,1,61,1
18905,3,50,1
18906,10,22,1
18907,39,69,1
18908,40,25,1
18909,6,35,1
18910,4,80,1
18911,1,40,1
18912,1,41,1
18913,16,75,1
18914,2,120,1
18915,14,50,1
18916,1,20,1
18917,7,70,1
18918,12,180,1
18919,2,110,1
18920,5,100,1
18921,23,80,1
18922,2,119,1
18923,3,40,1
18924,7,40,1
18925,18,30,1
18926,7,50,1
18927,1,30,1
18928,12,59,1
18929,23,40,1
18930,2,50,1
18931,15,40,1
18932,6,140,1
18933,4,30,1
18934,2,80,1
18935,2,40,1
18936,3,40,1
18937,5,45,1
18938,7,38,1
18939,17,37,1
18940,5,25,1
18941,10,50,1
18942,1,35,1
18943,5,45,1
18944,17,22,1
18945,19,75,1
18946,4,40,1
18947,8,29,1
18948,2,23,1
18949,0,46,1
18950,4,30,1
18951,2,45,1
18952,3,27,1
18953,15,50,1
18954,0,30,1
18955,4,33,1
18956,2,20,1
18957,22,49,1
18958,18,39,1
18959,7,53,1
18960,2,29,1
18961,0,27,1
18962,1,40,1
18963,14,34,1
18964,2,55,1
18965,29,359,1
18966,2,35,1
18967,17,79,1
18968,6,55,1
18969,4,25,1
18970,2,20,1
18971,9,20,1
18972,11,70,1
18973,15,30,1
18974,3,40,1
18975,1,80,1
18976,2,18,1
18977,12,22,1
18978,2,120,1
18979,2,150,1
18980,18,65,1
18981,6,49,1
18982,0,85,1
18983,1,20,1
18984,28,53,1
18985,6,37,1
18986,0,40,1
18987,22,50,1
18988,2,60,1
18989,5,15,1
18990,4,25,1
18991,17,130,1
18992,3,29,1
18993,1,60,1
18994,29,28,1
18995,8,93,1
18996,6,70,1
18997,7,65,1
18998,5,195,1
18999,0,60,1
19000,2,60,1
19001,23,58,1
19002,3,27,1
19003,4,39,1
19004,18,49,1
19005,7,25,1
19006,0,69,1
19007,5,65,1
19008,1,30,1
19009,0,40,1
19010,29,28,1
19011,0,50,1
19012,1,120,1
19013,14,55,1
19014,2,42,1
19015,15,30,1
19016,3,50,1
19017,26,180,1
19018,5,55,1
19019,4,100,1
19020,0,50,1
19021,6,33,1
19022,9,42,1
19023,26,42,1
19024,8,100,1
19025,3,48,1
19026,10,25,1
19027,0,15,1
19028,35,154,1
19029,9,129,1
19030,1,32,1
19031,2,39,1
19032,6,49,1
19033,4,40,1
19034,8,29,1
19035,25,28,1
19036,20,90,1
19037,8,35,1
19038,1,40,1
19039,4,21,1
19040,1,35,1
19041,12,90,1
19042,14,29,1
19043,5,35,1
19044,3,25,1
19045,3,418,1
19046,2,70,1
19047,14,125,1
19048,7,50,1
19049,8,45,1
19050,5,70,1
19051,12,80,1
19052,6,30,1
19053,12,170,1
19054,3,80,1
19055,9,25,1
19056,1,28,1
19057,8,20,1
19058,0,95,1
19059,8,40,1
19060,1,40,1
19061,2,22,1
19062,17,30,1
19063,1,65,1
19064,0,42,1
19065,10,15,1
19066,2,37,1
19067,5,49,1
19068,3,60,1
19069,22,26,1
19070,6,80,1
19071,8,39,1
19072,2,45,1
19073,1,39,1
19074,18,29,1
19075,1,23,1
19076,29,45,1
19077,24,60,1
19078,11,80,1
19079,6,25,1
19080,0,28,1
19081,21,70,1
19082,19,25,1
19083,11,20,1
19084,5,35,1
19085,1,160,1
19086,0,880,1
19087,3,45,1
19088,23,50,1
19089,15,50,1
19090,6,35,1
19091,4,30,1
19092,0,70,1
19093,5,50,1
19094,6,48,1
19095,6,49,1
19096,2,25,1
19097,2,35,1
19098,20,27,1
19099,22,40,1
19100,3,40,1
19101,0,70,1
19102,2,29,1
19103,6,32,1
19104,1,39,1
19105,11,34,1
19106,1,90,1
19107,22,25,1
19108,27,39,1
19109,2,30,1
19110,13,50,1
19111,4,95,1
19112,2,33,1
19113,8,135,1
19114,6,70,1
19115,13,50,1
19116,3,40,1
19117,3,50,1
19118,1,45,1
19119,0,17,1
19120,2,110,1
19121,8,69,1
19122,2,75,1
19123,10,30,1
19124,25,140,1
19125,5,35,1
19126,1,40,1
19127,12,80,1
19128,8,90,1
19129,9,60,1
19130,2,29,1
19131,20,35,1
19132,7,25,1
19133,5,54,1
19134,5,45,1
19135,0,110,1
19136,32,180,1
19137,6,140,1
19138,5,40,1
19139,10,100,1
19140,2,60,1
19141,6,25,1
19142,4,89,1
19143,2,79,1
19144,21,50,1
19145,6,59,1
19146,15,55,1
19147,13,70,1
19148,1,55,1
19149,1,26,1
19150,2,45,1
19151,9,49,1
19152,16,60,1
19153,3,25,1
19154,23,55,1
19155,3,44,1
19156,15,23,1
19157,4,38,1
19158,7,30,1
19159,2,80,1
19160,10,29,1
19161,0,40,1
19162,0,43,1
19163,2,30,1
19164,0,100,1
19165,4,25,1
19166,8,75,1
19167,9,95,1
19168,15,45,1
19169,0,85,1
19170,3,39,1
19171,1,40,1
19172,36,42,1
19173,4,27,1
19174,7,70,1
19175,7,50,1
19176,3,160,1
19177,13,120,1
19178,1,50,1
19179,4,15,1
19180,1,39,1
19181,0,80,1
19182,2,88,1
19183,3,50,1
19184,1,35,1
19185,2,48,1
19186,3,40,1
19187,19,65,1
19188,8,215,1
19189,9,85,1
19190,4,39,1
19191,9,60,1
19192,1,46,1
19193,17,45,1
19194,5,22,1
19195,2,65,1
19196,1,19,1
19197,5,50,1
19198,5,40,1
19199,13,80,1
19200,1,55,1
19201,0,120,1
19202,4,35,1
19203,41,55,1
19204,13,40,1
19205,13,30,1
19206,11,20,1
19207,1,25,1
19208,4,60,1
19209,2,24,1
19210,15,21,1
19211,24,35,1
19212,1,38,1
19213,0,140,1
19214,17,60,1
19215,18,34,1
19216,4,39,1
19217,0,22,1
19218,3,53,1
19219,1,100,1
19220,4,24,1
19221,0,37,1
19222,16,69,1
19223,4,90,1
19224,2,40,1
19225,14,22,1
19226,27,41,1
19227,3,30,1
19228,5,50,1
19229,5,40,1
19230,3,90,1
19231,13,70,1
19232,10,85,1
19233,1,45,1
19234,11,75,1
19235,3,25,1
19236,4,60,1
19237,0,200,1
19238,8,89,1
19239,17,35,1
19240,7,65,1
19241,21,25,1
19242,3,50,1
19243,0,40,1
19244,1,100,1
19245,21,42,1
19246,0,55,1
19247,13,40,1
19248,5,75,1
19249,1,65,1
19250,1,48,1
19251,20,45,1
19252,4,40,1
19253,8,44,1
19254,4,50,1
19255,8,37,1
19256,4,129,1
19257,1,18,1
19258,5,27,1
19259,2,18,1
19260,3,30,1
19261,4,62,1
19262,12,90,1
19263,8,100,1
19264,2,60,1
19265,3,68,1
19266,4,30,1
19267,8,45,1
19268,5,25,1
19269,2,30,1
19270,2,140,1
19271,4,130,1
19272,7,230,1
19273,6,91,1
19274,0,36,1
19275,1,50,1
19276,4,44,1
19277,1,27,1
19278,6,30,1
19279,20,30,1
19280,2,87,1
19281,0,140,1
19282,0,50,1
19283,0,70,1
19284,8,80,1
19285,0,45,1
19286,0,75,1
19287,7,59,1
19288,4,50,1
19289,4,28,1
19290,9,40,1
19291,1,30,1
19292,3,55,1
19293,25,150,1
19294,1,39,1
19295,2,75,1
19296,16,23,1
19297,8,80,1
19298,2,150,1
19299,5,37,1
19300,2,30,1
19301,1,95,1
19302,0,100,1
19303,4,79,1
19304,23,79,1
19305,0,160,1
19306,0,80,1
19307,0,75,1
19308,4,25,1
19309,0,130,1
19310,1,90,1
19311,0,140,1
19312,23,100,1
19313,7,50,1
19314,1,30,1
19315,2,22,1
19316,9,150,1
19317,19,70,1
19318,2,29,1
19319,10,30,1
19320,2,40,1
19321,1,90,1
19322,11,67,1
19323,4,29,1
19324,39,20,1
19325,12,90,1
19326,5,25,1
19327,5,65,1
19328,20,30,1
19329,1,25,1
19330,4,580,1
19331,1,60,1
19332,20,49,1
19333,2,60,1
19334,1,35,1
19335,1,19,1
19336,19,75,1
19337,0,30,1
19338,4,60,1
19339,5,70,1
19340,1,20,1
19341,21,35,1
19342,1,85,1
19343,6,25,1
19344,8,50,1
19345,8,40,1
19346,8,30,1
19347,0,45,1
19348,3,71,1
19349,14,35,1
19350,1,85,1
19351,8,50,1
19352,1,40,1
19353,1,55,1
19354,2,80,1
19355,4,21,1
19356,0,16,1
19357,6,59,1
19358,6,20,1
19359,8,45,1
19360,7,37,1
19361,1,25,1
19362,2,40,1
19363,4,50,1
19364,12,50,1
19365,5,50,1
19366,7,100,1
19367,2,29,1
19368,3,50,1
19369,0,49,1
19370,3,45,1
19371,6,25,1
19372,6,6000,0
19373,1,6000,0
19374,10,30,1
19375,3,75,1
19376,2,85,1
19377,12,150,1
19378,1,27,1
19379,2,65,1
19380,2,67,1
19381,12,25,1
19382,10,30,1
19383,17,55,1
19384,1,120,1
19385,2,51,1
19386,11,45,1
19387,10,40,1
19388,1,26,1
19389,14,74,1
19390,13,65,1
19391,4,120,1
19392,2,75,1
19393,2,60,1
19394,7,25,1
19395,1,27,1
19396,2,120,1
19397,39,30,1
19398,10,110,1
19399,2,58,1
19400,4,40,1
19401,1,20,1
19402,0,55,1
19403,1,59,1
19404,2,199,1
19405,2,58,1
19406,0,27,1
19407,0,6000,0
19408,19,200,1
19409,0,6000,0
19410,0,6000,0
19411,0,6000,0
19412,0,6000,0
19413,0,6000,0
19414,1,6000,0
19415,0,6000,0
19416,3,38,1
19417,11,70,1
19418,15,45,1
19419,10,31,1
19420,7,35,1
19421,1,40,1
19422,8,45,1
19423,3,39,1
19424,16,30,1
19425,0,405,1
19426,10,30,1
19427,3,80,1
19428,19,32,1
19429,0,50,1
19430,6,72,1
19431,5,25,1
19432,0,35,1
19433,8,60,1
19434,15,50,1
19435,3,35,1
19436,4,40,1
19437,2,25,1
19438,2,27,1
19439,20,43,1
19440,7,45,1
19441,5,34,1
19442,3,30,1
19443,9,90,1
19444,1,35,1
19445,18,150,1
19446,2,105,1
19447,21,95,1
19448,0,9,1
19449,55,50,1
19450,6,80,1
19451,11,35,1
19452,6,100,1
19453,4,100,1
19454,4,25,1
19455,1,90,1
19456,13,93,1
19457,12,30,1
19458,6,26,1
19459,0,70,1
19460,3,60,1
19461,1,28,1
19462,1,25,1
19463,1,26,1
19464,1,85,1
19465,3,35,1
19466,8,100,1
19467,5,23,1
19468,11,50,1
19469,0,95,1
19470,11,35,1
19471,5,29,1
19472,0,66,1
19473,23,40,1
19474,16,20,1
19475,8,59,1
19476,17,22,1
19477,0,150,1
19478,6,25,1
19479,5,50,1
19480,8,50,1
19481,3,120,1
19482,22,50,1
19483,1,67,1
19484,25,20,1
19485,3,40,1
19486,3,50,1
19487,8,40,1
19488,5,75,1
19489,5,72,1
19490,6,14,1
19491,1,30,1
19492,0,100,1
19493,5,30,1
19494,4,35,1
19495,4,86,1
19496,2,25,1
19497,11,30,1
19498,4,75,1
19499,3,45,1
19500,6,90,1
19501,6,65,1
19502,2,30,1
19503,14,37,1
19504,5,37,1
19505,5,35,1
19506,36,79,1
19507,14,89,1
19508,1,52,1
19509,5,39,1
19510,15,35,1
19511,3,50,1
19512,16,20,1
19513,4,29,1
19514,15,90,1
19515,0,62,1
19516,26,65,1
19517,5,34,1
19518,2,20,1
19519,2,42,1
19520,5,70,1
19521,8,60,1
19522,25,75,1
19523,20,25,1
19524,17,60,1
19525,9,200,1
19526,13,30,1
19527,5,32,1
19528,0,50,1
19529,1,63,1
19530,4,140,1
19531,1,28,1
19532,1,60,1
19533,7,89,1
19534,2,150,1
19535,16,255,1
19536,8,70,1
19537,14,30,1
19538,7,120,1
19539,1,75,1
19540,17,63,1
